date,state,unemploy_perc,house_price_index,house_price_perc
2011-01-01,Maine,8.1,142.92361495,-0.016635321874387654
2011-02-01,Maine,8.1,142.66099387,-0.017329440388629158
2011-03-01,Maine,8.0,142.59880823,-0.01826558552540225
2011-04-01,Maine,8.0,142.86329032,-0.018563796160982693
2011-05-01,Maine,8.0,143.42045382,-0.018281412325669932
2011-06-01,Maine,7.9,143.95032048,-0.01860115898887249
2011-07-01,Maine,7.9,144.21475428,-0.018964584224555492
2011-08-01,Maine,7.8,144.09970677,-0.01763983273233083
2011-09-01,Maine,7.8,143.77235474,-0.014165934773544886
2011-10-01,Maine,7.7,143.36689241,-0.01085091134388294
2011-11-01,Maine,7.7,142.68285076,-0.009856399681453354
2011-12-01,Maine,7.7,141.63478511,-0.012280768633441963
2012-01-01,Maine,7.7,140.4998593,-0.01695839872821525
2012-02-01,Maine,7.7,139.74737516,-0.020423373137685052
2012-03-01,Maine,7.6,139.76888802,-0.019845328618985247
2012-04-01,Maine,7.6,140.56718505,-0.0160720452738905
2012-05-01,Maine,7.6,141.6606762,-0.012270060323533838
2012-06-01,Maine,7.5,142.51888704,-0.009943940626369496
2012-07-01,Maine,7.5,143.01637785,-0.008309665928309173
2012-08-01,Maine,7.4,143.26572123,-0.005787558897195733
2012-09-01,Maine,7.3,143.41363847,-0.002495029525312442
2012-10-01,Maine,7.3,143.58099833,0.0014934125752528171
2012-11-01,Maine,7.2,143.7537057,0.007505141187578612
2012-12-01,Maine,7.2,143.88226626,0.015868143890319653
2013-01-01,Maine,7.1,143.88590247,0.024099975522181794
2013-02-01,Maine,7.1,143.82315786,0.029165361391107147
2013-03-01,Maine,7.0,144.05085818,0.030636075171373678
2013-04-01,Maine,6.9,144.74661097,0.029732586012257256
2013-05-01,Maine,6.8,145.67517203,0.02833881594869858
2013-06-01,Maine,6.7,146.58072691,0.028500361982619182
2013-07-01,Maine,6.6,147.3808994,0.030517634522793324
2013-08-01,Maine,6.5,147.94839204,0.03268521436807892
2013-09-01,Maine,6.4,148.04670295,0.032305605864460185
2013-10-01,Maine,6.3,147.61744408,0.028112673661196075
2013-11-01,Maine,6.2,146.88847735,0.02180654498425194
2013-12-01,Maine,6.2,146.20814074,0.016165122641292662
2014-01-01,Maine,6.1,145.81516068,0.013408250404533195
2014-02-01,Maine,6.1,145.9813738,0.015006039167216878
2014-03-01,Maine,6.0,146.86281929,0.019520613382853158
2014-04-01,Maine,5.9,148.09859192,0.023157578112103172
2014-05-01,Maine,5.8,149.46529447,0.02601762803629626
2014-06-01,Maine,5.7,150.76824024,0.028567966732564454
2014-07-01,Maine,5.5,151.53885432,0.02821230523716034
2014-08-01,Maine,5.5,151.59075893,0.024619171859706634
2014-09-01,Maine,5.4,150.9440765,0.019570672580115023
2014-10-01,Maine,5.3,149.97870438,0.01599580804772871
2014-11-01,Maine,5.2,149.02253809,0.014528442111324091
2014-12-01,Maine,5.1,148.30474721,0.014339875053389406
2015-01-01,Maine,5.0,148.28208004,0.016918126678293843
2015-02-01,Maine,4.8,149.07670775,0.021203622554208268
2015-03-01,Maine,4.7,150.54434785,0.02506780530156072
2015-04-01,Maine,4.6,152.42870674,0.029238055297237775
2015-05-01,Maine,4.5,154.34965763,0.032678911698664326
2015-06-01,Maine,4.4,155.7955073,0.03334433732195419
2015-07-01,Maine,4.3,156.53729783,0.03298456710940245
2015-08-01,Maine,4.2,156.80078895,0.034369047670022246
2015-09-01,Maine,4.1,156.82637149,0.038970028678137814
2015-10-01,Maine,4.0,156.59300617,0.04410160640700944
2015-11-01,Maine,4.0,155.97808962,0.04667449379904709
2015-12-01,Maine,3.9,155.16615349,0.04626558764355826
2016-01-01,Maine,3.9,154.64460021,0.042908220388354845
2016-02-01,Maine,3.8,154.84910036,0.03872095578928558
2016-03-01,Maine,3.8,156.01270331,0.03632388421150545
2016-04-01,Maine,3.8,157.9769074,0.03639865992869473
2016-05-01,Maine,3.8,159.99083039,0.0365480095428703
2016-06-01,Maine,3.9,161.60592195,0.03729513610948665
2016-07-01,Maine,3.9,163.02073052,0.04141781402820066
2016-08-01,Maine,3.9,164.07865234,0.04641471155046761
2016-09-01,Maine,3.8,164.68657397,0.05012041281909796
2016-10-01,Maine,3.7,164.80568275,0.05244599858491883
2016-11-01,Maine,3.6,164.38641547,0.05390709599332011
2016-12-01,Maine,3.5,163.73301983,0.055210921630225895
2017-01-01,Maine,3.4,163.26643124,0.05575255145211644
2017-02-01,Maine,3.3,163.51875543,0.05598776518458548
2017-03-01,Maine,3.3,164.83220737,0.05653067905935494
2017-04-01,Maine,3.3,167.17130655,0.05820090607749173
2017-05-01,Maine,3.4,169.94088491,0.06219140494330411
2017-06-01,Maine,3.5,172.27761948,0.06603531232785986
2017-07-01,Maine,3.5,173.59662852,0.06487455899789696
2017-08-01,Maine,3.4,174.19009605,0.061625589714421336
2017-09-01,Maine,3.3,174.55341212,0.05991282660235164
2017-10-01,Maine,3.2,174.6819055,0.059926469677514804
2017-11-01,Maine,3.1,174.4957733,0.06149752582107326
2017-12-01,Maine,3.1,174.106119,0.06335374001389682
1976-01-01,Maryland,6.5,28.620647063,0.06985818210405803
1976-02-01,Maryland,6.5,28.796600261,0.07699430971269994
1976-03-01,Maryland,6.5,28.943498237,0.0823268525984091
1976-04-01,Maryland,6.5,29.100142116,0.0855786785612036
1976-05-01,Maryland,6.6,29.279091382,0.08698519106585745
1976-06-01,Maryland,6.7,29.505693809,0.08868991058739129
1976-07-01,Maryland,6.7,29.776678315,0.09050884692599692
1976-08-01,Maryland,6.7,30.021114778,0.09086654568756192
1976-09-01,Maryland,6.7,30.136641772,0.08907082600796334
1976-10-01,Maryland,6.8,30.136075088,0.08363604441969108
1976-11-01,Maryland,6.8,30.173616097,0.07534781705045956
1976-12-01,Maryland,6.8,30.398219451,0.07157249925613152
1977-01-01,Maryland,6.8,30.773034333,0.07520400448187448
1977-02-01,Maryland,6.8,31.11775895,0.08060530298583912
1977-03-01,Maryland,6.6,31.336146664,0.08266617972050638
1977-04-01,Maryland,6.4,31.473926012,0.08157293138080002
1977-05-01,Maryland,6.2,31.67818761,0.08193888931522308
1977-06-01,Maryland,6.1,32.016099625,0.08508208050455202
1977-07-01,Maryland,6.0,32.364435142,0.08690549025061722
1977-08-01,Maryland,6.0,32.610798176,0.08626206645390022
1977-09-01,Maryland,6.1,32.764044988,0.08718301248950455
1977-10-01,Maryland,6.1,32.933301538,0.09281986595241265
1977-11-01,Maryland,6.0,33.173548121,0.09942235674889055
1977-12-01,Maryland,5.9,33.479871138,0.10137605894869695
1978-01-01,Maryland,5.8,33.77752201,0.0976337804224292
1978-02-01,Maryland,5.6,33.968656566,0.09161641815468857
1978-03-01,Maryland,5.5,34.102464883,0.08827882536617171
1978-04-01,Maryland,5.5,34.295583816,0.08965064615466756
1978-05-01,Maryland,5.5,34.669582817,0.09443075607190643
1978-06-01,Maryland,5.4,35.155257698,0.0980493598460932
1978-07-01,Maryland,5.4,35.578066927,0.09929516059526744
1978-08-01,Maryland,5.4,35.926367531,0.10167090474467733
1978-09-01,Maryland,5.4,36.248033304,0.10633572006374759
1978-10-01,Maryland,5.5,36.567396397,0.11034711642277384
1978-11-01,Maryland,5.6,36.852248825,0.11089259100600235
1978-12-01,Maryland,5.7,36.965564414,0.10411310311298361
1979-01-01,Maryland,5.8,37.017964021,0.09593486490929237
1979-02-01,Maryland,5.8,37.214720433,0.09556056068019636
1979-03-01,Maryland,5.8,37.532785877,0.10058865263167549
1979-04-01,Maryland,5.8,37.962980981,0.10693496820686987
1979-05-01,Maryland,5.8,38.595138098,0.1132276468892246
1979-06-01,Maryland,5.8,39.349090131,0.11929460079704057
1979-07-01,Maryland,5.8,39.920115056,0.12204283436503527
1979-08-01,Maryland,5.8,40.157027478,0.11775919019225833
1979-09-01,Maryland,5.8,40.196791575,0.10893717289109439
1979-10-01,Maryland,5.7,40.289485005,0.10178708288636495
1979-11-01,Maryland,5.7,40.564801637,0.10074155391791084
1979-12-01,Maryland,5.7,40.890676931,0.10618294564747521
1980-01-01,Maryland,5.8,41.116595008,0.11072005431403187
1980-02-01,Maryland,6.0,41.29938041,0.1097592546571422
1980-03-01,Maryland,6.2,41.540648203,0.10678296940531684
1980-04-01,Maryland,6.5,41.840030174,0.10212710100243205
1980-05-01,Maryland,6.7,42.182498999,0.09294851833127393
1980-06-01,Maryland,6.9,42.560448731,0.08161201667710305
1980-07-01,Maryland,6.9,42.916638948,0.07506300740357252
1980-08-01,Maryland,6.9,43.265595924,0.07741032245733392
1980-09-01,Maryland,6.8,43.679411424,0.08663924936650869
1980-10-01,Maryland,6.8,44.192793864,0.09688157737721381
1980-11-01,Maryland,6.7,44.711217172,0.10221707903578081
1980-12-01,Maryland,6.7,45.064834399,0.10208090893294774
1981-01-01,Maryland,6.7,45.246648319,0.10044735733093724
1981-02-01,Maryland,6.8,45.325897443,0.09749582180233007
1981-03-01,Maryland,6.8,45.348203329,0.09165853906259036
1981-04-01,Maryland,6.9,45.382215499,0.0846602000588701
1981-05-01,Maryland,7.0,45.519291712,0.07910372292260592
1981-06-01,Maryland,7.0,45.789095044,0.07586025075549374
1981-07-01,Maryland,7.2,46.092377605,0.07399784174263724
1981-08-01,Maryland,7.3,46.391821429,0.07225661494392677
1981-09-01,Maryland,7.5,46.763551148,0.07060854584467657
1981-10-01,Maryland,7.7,47.193247017,0.06789462468097551
1981-11-01,Maryland,8.0,47.547489949,0.0634353738590725
1981-12-01,Maryland,8.2,47.738114043,0.05932074708920543
1982-01-01,Maryland,8.3,47.752193045,0.05537525582746561
1982-02-01,Maryland,8.4,47.594224746,0.050044840388489886
1982-03-01,Maryland,8.5,47.31581977,0.04338907159617755
1982-04-01,Maryland,8.4,46.993160382,0.03549727278157011
1982-05-01,Maryland,8.4,46.734577752,0.02669826340201209
1982-06-01,Maryland,8.3,46.648720566,0.01877358618190561
1982-07-01,Maryland,8.2,46.687788377,0.012917770853621668
1982-08-01,Maryland,8.2,46.7093652,0.0068448222384625
1982-09-01,Maryland,8.2,46.669136735,-0.0020189744081066108
1982-10-01,Maryland,8.2,46.635824768,-0.01181148329970183
1982-11-01,Maryland,8.2,46.663695527,-0.018587614676357722
1982-12-01,Maryland,8.1,46.724906077,-0.02122429815906335
1983-01-01,Maryland,8.0,46.792328068,-0.020100961145291363
1983-02-01,Maryland,7.9,46.903407035,-0.014514738178565634
1983-03-01,Maryland,7.7,47.095986745,-0.0046460787548139315
1983-04-01,Maryland,7.5,47.420125581,0.009085688119915059
1983-05-01,Maryland,7.3,47.904901562,0.025041925407145005
1983-06-01,Maryland,7.1,48.419586241,0.03796172013966648
1983-07-01,Maryland,6.9,48.741837827,0.04399543266889672
1983-08-01,Maryland,6.7,48.812460267,0.04502512628880684
1983-09-01,Maryland,6.5,48.832626538,0.046358042045750336
1983-10-01,Maryland,6.3,48.944036514,0.049494391006971394
1983-11-01,Maryland,6.1,49.126538324,0.05277856306033413
1983-12-01,Maryland,5.9,49.291752477,0.05493529287720733
1984-01-01,Maryland,5.7,49.369162941,0.055069601778634736
1984-02-01,Maryland,5.5,49.492602227,0.055202710329079085
1984-03-01,Maryland,5.5,49.844623421,0.05836243947668884
1984-04-01,Maryland,5.4,50.378269122,0.062381604956888825
1984-05-01,Maryland,5.4,50.89292789,0.0623741252058061
1984-06-01,Maryland,5.4,51.255935096,0.058578543833121
1984-07-01,Maryland,5.4,51.386130148,0.054250976961218056
1984-08-01,Maryland,5.4,51.335361156,0.0516855916542609
1984-09-01,Maryland,5.3,51.298843226,0.0505034617804323
1984-10-01,Maryland,5.2,51.404684979,0.050274734988319913
1984-11-01,Maryland,5.1,51.654744199,0.051463139094514165
1984-12-01,Maryland,5.0,51.97810937,0.0544991151258718
1985-01-01,Maryland,5.0,52.254728162,0.058448737007116724
1985-02-01,Maryland,4.9,52.420821084,0.05916477867883363
1985-03-01,Maryland,4.8,52.583297159,0.05494421564525598
1985-04-01,Maryland,4.8,52.875346717,0.049566561902968154
1985-05-01,Maryland,4.7,53.274201374,0.046789870080709006
1985-06-01,Maryland,4.6,53.673129623,0.04715930989206818
1985-07-01,Maryland,4.6,53.975781084,0.05039591283759659
1985-08-01,Maryland,4.5,54.127920397,0.05439835579443675
1985-09-01,Maryland,4.4,54.118175177,0.05495897711726694
1985-10-01,Maryland,4.3,54.182870538,0.05404537660594455
1985-11-01,Maryland,4.3,54.525127189,0.055568622679493807
1985-12-01,Maryland,4.3,54.938182483,0.056948456742223375
1986-01-01,Maryland,4.3,55.243012765,0.0571868749127491
1986-02-01,Maryland,4.4,55.474218473,0.058247797837946536
1986-03-01,Maryland,4.4,55.745854521,0.0601437629982986
1986-04-01,Maryland,4.5,56.214849478,0.0631580305066124
1986-05-01,Maryland,4.5,56.884816914,0.0677741842557611
1986-06-01,Maryland,4.5,57.581968566,0.07282673789390848
1986-07-01,Maryland,4.6,58.158369724,0.07749009937421447
1986-08-01,Maryland,4.6,58.648964803,0.08352518206575277
1986-09-01,Maryland,4.7,59.187652273,0.09367420611318966
1986-10-01,Maryland,4.7,59.731185446,0.10239979633616492
1986-11-01,Maryland,4.7,60.220949761,0.10446234361373641
1986-12-01,Maryland,4.7,60.661398884,0.10417556865429578
1987-01-01,Maryland,4.6,61.007968751,0.1043562922703678
1987-02-01,Maryland,4.6,61.35279279,0.10596948418229957
1987-03-01,Maryland,4.5,61.927097295,0.11088255489332344
1987-04-01,Maryland,4.4,62.768711931,0.11658596463137183
1987-05-01,Maryland,4.3,63.810882533,0.12175596221872365
1987-06-01,Maryland,4.3,64.896165451,0.12702234861276973
1987-07-01,Maryland,4.2,65.676719679,0.1292737398018471
1987-08-01,Maryland,4.2,66.064965966,0.1264472644642598
1987-09-01,Maryland,4.3,66.396279484,0.12179275463994732
1987-10-01,Maryland,4.3,66.854989362,0.11926439870242111
1987-11-01,Maryland,4.3,67.433865554,0.11977419521986987
1987-12-01,Maryland,4.4,68.116020087,0.12288904212801155
1988-01-01,Maryland,4.4,68.692935762,0.12596661007295107
1988-02-01,Maryland,4.4,69.125740162,0.126692641337542
1988-03-01,Maryland,4.4,69.707975761,0.12564578037518048
1988-04-01,Maryland,4.3,70.540570048,0.12381739051047291
1988-05-01,Maryland,4.3,71.442945269,0.11960440653760052
1988-06-01,Maryland,4.3,72.291254885,0.11395264084722667
1988-07-01,Maryland,4.3,73.065415602,0.11250098907364459
1988-08-01,Maryland,4.3,73.711325324,0.11574000298335374
1988-09-01,Maryland,4.2,74.268787856,0.11856851668770219
1988-10-01,Maryland,4.1,74.848949582,0.1195716325181817
1988-11-01,Maryland,4.0,75.453168167,0.11892099833099845
1988-12-01,Maryland,3.9,76.079573509,0.11691160775143206
1989-01-01,Maryland,3.8,76.679806835,0.11626917650851398
1989-02-01,Maryland,3.8,77.280271745,0.11796664402998647
1989-03-01,Maryland,3.8,77.994126914,0.11886948462554425
1989-04-01,Maryland,3.8,78.774052466,0.11671981687130462
1989-05-01,Maryland,3.9,79.445293358,0.11201033298486252
1989-06-01,Maryland,3.9,79.903001816,0.10529277632693845
1989-07-01,Maryland,3.9,80.238821864,0.09817786161752351
1989-08-01,Maryland,3.8,80.501522286,0.09211877458658502
1989-09-01,Maryland,3.8,80.783098861,0.08771263397526585
1989-10-01,Maryland,3.8,81.182424599,0.0846167521704686
1989-11-01,Maryland,3.8,81.560007281,0.08093548968657971
1989-12-01,Maryland,3.7,81.969582235,0.07741905552747652
1990-01-01,Maryland,3.7,82.318926621,0.07354113186714595
1990-02-01,Maryland,3.7,82.484944815,0.06734801719090422
1990-03-01,Maryland,3.7,82.717880434,0.06056550290265594
1990-04-01,Maryland,3.8,83.058771421,0.054392516582149275
1990-05-01,Maryland,4.0,83.333790259,0.04894559182351399
1990-06-01,Maryland,4.2,83.554494686,0.04569906995995754
1990-07-01,Maryland,4.5,83.717381005,0.043352569992813894
1990-08-01,Maryland,4.7,83.708741471,0.039840478713006444
1990-09-01,Maryland,5.0,83.577031403,0.03458560740294714
1990-10-01,Maryland,5.2,83.439103493,0.027797628675749086
1990-11-01,Maryland,5.4,83.203044198,0.020145129601806255
1990-12-01,Maryland,5.6,82.788096417,0.009985584404387904
1991-01-01,Maryland,5.8,82.416559889,0.0011860366990632532
1991-02-01,Maryland,5.9,82.355072657,-0.001574495300824763
1991-03-01,Maryland,6.0,82.701207924,-0.0002015587187741419
1991-04-01,Maryland,6.0,83.121542586,0.0007557439620895501
1991-05-01,Maryland,6.0,83.268645078,-0.0007817378856466162
1991-06-01,Maryland,6.0,83.299378578,-0.0030532900588858825
1991-07-01,Maryland,6.0,83.357799686,-0.004295181176039331
1991-08-01,Maryland,6.0,83.296319861,-0.004926864300580536
1991-09-01,Maryland,6.1,83.162156763,-0.00496397913440505
1991-10-01,Maryland,6.3,83.275035092,-0.0019663250698009893
1991-11-01,Maryland,6.5,83.534412272,0.003982643630339178
1991-12-01,Maryland,6.7,83.69591741,0.010965598102743446
1992-01-01,Maryland,6.8,83.981974464,0.018993932494978383
1992-02-01,Maryland,6.9,84.298587774,0.02359921561959566
1992-03-01,Maryland,7.0,84.394695497,0.02047718063025461
1992-04-01,Maryland,7.0,84.247203682,0.013542350887381094
1992-05-01,Maryland,6.9,83.718176192,0.00539856405227801
1992-06-01,Maryland,6.9,83.259569099,-0.00047790847518414115
1992-07-01,Maryland,6.8,83.47862479,0.001449475687399726
1992-08-01,Maryland,6.7,84.154151488,0.010298553746810102
1992-09-01,Maryland,6.7,84.716594471,0.018691647361069652
1992-10-01,Maryland,6.6,84.824677966,0.018608732764723523
1992-11-01,Maryland,6.5,84.490099931,0.01144064623197627
1992-12-01,Maryland,6.5,83.862636555,0.001991962692556193
1993-01-01,Maryland,6.4,83.176086568,-0.009595962718707662
1993-02-01,Maryland,6.3,82.901247914,-0.01657607673981676
1993-03-01,Maryland,6.3,83.283276805,-0.013169295599147035
1993-04-01,Maryland,6.3,83.899674822,-0.004125108547362588
1993-05-01,Maryland,6.3,84.230139624,0.006115319937523012
1993-06-01,Maryland,6.3,84.163748532,0.010859765943838529
1993-07-01,Maryland,6.3,83.983114936,0.006043345194882033
1993-08-01,Maryland,6.2,83.962499527,-0.002277391639167292
1993-09-01,Maryland,6.1,83.854781043,-0.010172899812385672
1993-10-01,Maryland,6.0,83.685081013,-0.013434733621467743
1993-11-01,Maryland,5.9,83.587669054,-0.010680906730338613
1993-12-01,Maryland,5.8,83.406708769,-0.005436602099922916
1994-01-01,Maryland,5.7,83.254308551,0.0009404383666937743
1994-02-01,Maryland,5.6,83.303619256,0.004853622256898005
1994-03-01,Maryland,5.5,83.685967385,0.004835191354716439
1994-04-01,Maryland,5.4,84.156279748,0.0030584734272738334
1994-05-01,Maryland,5.3,84.51625577,0.0033968380828668376
1994-06-01,Maryland,5.3,84.8205218,0.0078035173035369
1994-07-01,Maryland,5.2,84.853401545,0.010362637890523496
1994-08-01,Maryland,5.1,84.559471912,0.007109988249075716
1994-09-01,Maryland,5.1,84.321970427,0.005571410218821349
1994-10-01,Maryland,5.0,84.375326622,0.008248132171764011
1994-11-01,Maryland,5.0,84.552461572,0.011542282838114648
1994-12-01,Maryland,4.9,84.616140762,0.014500416223706791
1995-01-01,Maryland,4.9,84.455923889,0.014433070899434908
1995-02-01,Maryland,4.9,84.157235484,0.010247048515104051
1995-03-01,Maryland,4.9,83.973053706,0.003430519237224816
1995-04-01,Maryland,5.0,84.058199565,-0.0011654529322553397
1995-05-01,Maryland,5.0,84.241397856,-0.003252130746870585
1995-06-01,Maryland,5.1,84.283039996,-0.00633669532554082
1995-07-01,Maryland,5.1,84.289269869,-0.006648309504726502
1995-08-01,Maryland,5.1,84.326327325,-0.002757167017819584
1995-09-01,Maryland,5.1,84.296112952,-0.00030665169313592866
1995-10-01,Maryland,5.1,84.346577186,-0.0003407327372940694
1995-11-01,Maryland,5.1,84.285045408,-0.003162724763161151
1995-12-01,Maryland,5.2,84.099106015,-0.0061103560425221914
1996-01-01,Maryland,5.2,83.952438693,-0.005961514276508595
1996-02-01,Maryland,5.2,83.773498721,-0.004559759607038916
1996-03-01,Maryland,5.1,83.769944794,-0.0024187391435247507
1996-04-01,Maryland,5.1,84.26775659,0.0024929992086966113
1996-05-01,Maryland,5.1,85.004989165,0.009064323817433051
1996-06-01,Maryland,5.0,85.318450736,0.012284923990035779
1996-07-01,Maryland,5.0,85.184559557,0.010621632971687056
1996-08-01,Maryland,4.9,84.955823267,0.00746499891515362
1996-09-01,Maryland,4.9,84.722921766,0.005063208718093959
1996-10-01,Maryland,4.9,84.573522593,0.002690629715768278
1996-11-01,Maryland,5.0,84.52050651,0.0027936284646963294
1996-12-01,Maryland,5.0,84.379165798,0.0033301160531962193
1997-01-01,Maryland,5.0,84.259260915,0.003654714821590632
1997-02-01,Maryland,5.0,84.39369763,0.007403282881445872
1997-03-01,Maryland,5.0,84.702913239,0.011137269426335195
1997-04-01,Maryland,5.0,85.069882342,0.00951877425552805
1997-05-01,Maryland,5.0,85.468543748,0.0054532632443515805
1997-06-01,Maryland,5.0,85.623038642,0.0035700121529689266
1997-07-01,Maryland,4.9,85.443029846,0.0030342387205399834
1997-08-01,Maryland,4.9,85.085871923,0.0015307797746986207
1997-09-01,Maryland,4.9,84.698619853,-0.0002868398833921759
1997-10-01,Maryland,4.9,84.527646276,-0.0005424430199127972
1997-11-01,Maryland,4.9,84.681352041,0.0019030355784837027
1997-12-01,Maryland,4.9,84.88690292,0.006017328059576776
1998-01-01,Maryland,4.8,84.902859409,0.007638311646826157
1998-02-01,Maryland,4.7,84.970696765,0.006836993178444217
1998-03-01,Maryland,4.7,85.404142585,0.008278692186435066
1998-04-01,Maryland,4.6,86.050627074,0.01152869505634424
1998-05-01,Maryland,4.5,86.665323713,0.01400257817108308
1998-06-01,Maryland,4.5,87.135785455,0.017667520763015476
1998-07-01,Maryland,4.4,87.291643323,0.02163562645580197
1998-08-01,Maryland,4.3,87.149483428,0.0242532803432689
1998-09-01,Maryland,4.2,87.18160598,0.02931554411759474
1998-10-01,Maryland,4.1,87.540991902,0.0356492314498007
1998-11-01,Maryland,4.0,87.729253485,0.03599259306257063
1998-12-01,Maryland,3.9,87.881618904,0.03527889322128197
1999-01-01,Maryland,3.8,88.287645161,0.03986656957799939
1999-02-01,Maryland,3.8,88.604168024,0.04276146244921297
1999-03-01,Maryland,3.7,88.984067291,0.04191745971147731
1999-04-01,Maryland,3.7,89.699893445,0.04240836464633513
1999-05-01,Maryland,3.6,90.447189553,0.043637589729936144
1999-06-01,Maryland,3.6,91.106209889,0.04556594530326996
1999-07-01,Maryland,3.5,91.801120077,0.05165989071042976
1999-08-01,Maryland,3.5,92.437101025,0.060672965449857896
1999-09-01,Maryland,3.4,92.895897028,0.0655446866774958
1999-10-01,Maryland,3.4,93.069004676,0.06314770547937676
1999-11-01,Maryland,3.4,93.016680203,0.06026982457914176
1999-12-01,Maryland,3.3,93.198856346,0.06050454586878318
2000-01-01,Maryland,3.4,93.509942437,0.05915094084202499
2000-02-01,Maryland,3.4,93.855030352,0.05926202395555147
2000-03-01,Maryland,3.5,94.543162675,0.062472929741684835
2000-04-01,Maryland,3.5,95.462529698,0.06424351280342822
2000-05-01,Maryland,3.6,96.512301633,0.06705694350454072
2000-06-01,Maryland,3.7,97.580612813,0.07106434272579376
2000-07-01,Maryland,3.7,98.368597159,0.07154027180160116
2000-08-01,Maryland,3.7,98.611739001,0.06679826506383013
2000-09-01,Maryland,3.7,98.719192574,0.06268625130176408
2000-10-01,Maryland,3.6,99.040799785,0.06416524093912401
2000-11-01,Maryland,3.6,99.480856332,0.06949480582291856
2000-12-01,Maryland,3.6,100.0,0.0729745398242958
2001-01-01,Maryland,3.6,100.42631564,0.07396404085757746
2001-02-01,Maryland,3.6,101.05502702,0.0767140199198344
2001-03-01,Maryland,3.6,102.11927533,0.08013390329497971
2001-04-01,Maryland,3.6,103.43724257,0.08353762358098371
2001-05-01,Maryland,3.7,104.66144369,0.0844363041717533
2001-06-01,Maryland,3.8,105.59927798,0.08217477771293247
2001-07-01,Maryland,4.0,106.63081749,0.08399245866691785
2001-08-01,Maryland,4.2,107.6151377,0.09130148996671372
2001-09-01,Maryland,4.3,108.39574048,0.09802093851959381
2001-10-01,Maryland,4.5,109.19947522,0.10257061187967653
2001-11-01,Maryland,4.6,109.99023665,0.10564223817019402
2001-12-01,Maryland,4.6,110.48517696,0.10485176959999998
2002-01-01,Maryland,4.6,110.70743169,0.10237472105274592
2002-02-01,Maryland,4.6,111.4024413,0.10239385991111694
2002-03-01,Maryland,4.6,112.9940117,0.10649053604090053
2002-04-01,Maryland,4.5,115.22317973,0.11394287847555495
2002-05-01,Maryland,4.5,117.44567056,0.12214839026935276
2002-06-01,Maryland,4.4,119.37324545,0.13043618984410799
2002-07-01,Maryland,4.4,120.90498862,0.13386534461614397
2002-08-01,Maryland,4.3,122.0402118,0.13404316909590297
2002-09-01,Maryland,4.3,123.2632145,0.13715920897042255
2002-10-01,Maryland,4.3,124.76560301,0.1425476428219048
2002-11-01,Maryland,4.3,126.02793589,0.14581020760082164
2002-12-01,Maryland,4.4,126.60583666,0.14590789591472797
2003-01-01,Maryland,4.4,126.99116826,0.14708801677919214
2003-02-01,Maryland,4.5,128.09290283,0.14982132649188196
2003-03-01,Maryland,4.5,130.02478473,0.15072279294956648
2003-04-01,Maryland,4.5,132.42101316,0.1492567161425271
2003-05-01,Maryland,4.5,134.95577892,0.14909113530119056
2003-06-01,Maryland,4.5,137.52589148,0.1520662855531001
2003-07-01,Maryland,4.4,139.7007454,0.1554589020232604
2003-08-01,Maryland,4.4,141.11049971,0.1562623304952344
2003-09-01,Maryland,4.4,142.46673198,0.15579276881506265
2003-10-01,Maryland,4.4,144.05939252,0.15464029383526134
2003-11-01,Maryland,4.3,145.56171866,0.1549956573679785
2003-12-01,Maryland,4.3,146.6149936,0.15804292651795038
2004-01-01,Maryland,4.3,147.26865842,0.15967638094709202
2004-02-01,Maryland,4.3,148.7123316,0.16097245291852968
2004-03-01,Maryland,4.3,151.59288798,0.16587686182128092
2004-04-01,Maryland,4.3,155.41728516,0.17366029341743783
2004-05-01,Maryland,4.2,159.58264382,0.18248099560522313
2004-06-01,Maryland,4.2,163.39903731,0.1881329075679008
2004-07-01,Maryland,4.2,166.30321118,0.19042465166402778
2004-08-01,Maryland,4.2,168.06269016,0.19100060240301153
2004-09-01,Maryland,4.2,169.39441027,0.18901028974104794
2004-10-01,Maryland,4.2,171.22951707,0.18860363128511715
2004-11-01,Maryland,4.2,172.94665056,0.18813278760444674
2004-12-01,Maryland,4.3,174.25508593,0.1885215942198153
2005-01-01,Maryland,4.3,176.17099338,0.19625584472680213
2005-02-01,Maryland,4.3,179.15113812,0.20468246440969673
2005-03-01,Maryland,4.3,183.10470719,0.20787135616914587
2005-04-01,Maryland,4.3,187.6056243,0.20710913272524678
2005-05-01,Maryland,4.2,191.86294333,0.20227951321830662
2005-06-01,Maryland,4.2,195.54466807,0.19673084547623998
2005-07-01,Maryland,4.1,198.62211377,0.1943372130981842
2005-08-01,Maryland,4.1,201.01285839,0.19605879329094744
2005-09-01,Maryland,4.0,202.63861559,0.19625326046480285
2005-10-01,Maryland,4.0,203.53459886,0.18866537932705496
2005-11-01,Maryland,3.9,204.08792226,0.1800628783452285
2005-12-01,Maryland,3.8,204.45612475,0.17331510675178818
2006-01-01,Maryland,3.8,204.87345596,0.16292388451309314
2006-02-01,Maryland,3.7,206.08493919,0.15034122223638358
2006-03-01,Maryland,3.8,208.0344005,0.13614993132935416
2006-04-01,Maryland,3.8,209.83176195,0.11847266164290571
2006-05-01,Maryland,3.9,211.47896739,0.1022397744949679
2006-06-01,Maryland,4.0,212.64729873,0.08746150344471526
