GEOID,state,income,income.moe,age,age.moe
30011,Montana,45000.0,4958.0,50.8,3.5
30013,Montana,45205.0,1461.0,38.0,0.4
30015,Montana,38521.0,2648.0,41.1,0.7
30017,Montana,48750.0,5007.0,41.2,0.5
30019,Montana,49239.0,6074.0,50.3,3.1
30021,Montana,52738.0,7536.0,41.1,1.2
30023,Montana,39399.0,3435.0,46.8,0.6
30025,Montana,53266.0,7982.0,39.0,2.1
30027,Montana,40881.0,3795.0,47.0,0.9
30029,Montana,47851.0,1921.0,42.1,0.5
30031,Montana,55553.0,1893.0,33.2,0.3
30033,Montana,39732.0,7636.0,46.5,3.7
30035,Montana,29640.0,2762.0,31.3,0.3
30037,Montana,40938.0,5716.0,53.1,3.6
30039,Montana,48512.0,6368.0,53.7,1.3
30041,Montana,44633.0,3552.0,34.3,0.5
30043,Montana,60842.0,2048.0,47.7,0.7
30045,Montana,44602.0,5168.0,51.4,2.4
30047,Montana,38732.0,2206.0,41.6,0.6
30049,Montana,56197.0,2219.0,40.9,0.4
30051,Montana,47768.0,7815.0,44.8,4.1
30053,Montana,35275.0,3735.0,50.8,0.3
30055,Montana,40750.0,5191.0,51.2,2.7
30057,Montana,46250.0,5418.0,52.1,0.6
30059,Montana,41641.0,5023.0,49.6,2.7
30061,Montana,36031.0,4563.0,51.6,0.8
30063,Montana,46164.0,1598.0,34.8,0.2
30065,Montana,39517.0,2686.0,48.5,1.2
30067,Montana,43932.0,2176.0,46.6,0.4
30069,Montana,43750.0,6181.0,48.9,5.9
30071,Montana,36071.0,5526.0,47.9,1.0
30073,Montana,42264.0,6153.0,41.9,0.5
30075,Montana,46346.0,7538.0,52.0,2.1
30077,Montana,40000.0,3253.0,45.4,0.8
30079,Montana,42383.0,6547.0,51.9,5.4
30081,Montana,39480.0,2349.0,47.6,0.4
30083,Montana,65084.0,4387.0,38.0,0.8
30085,Montana,32974.0,2311.0,30.4,0.2
30087,Montana,51159.0,5884.0,36.9,0.6
30089,Montana,32257.0,2168.0,51.5,0.6
30091,Montana,50664.0,8352.0,47.1,2.1
30093,Montana,37749.0,2340.0,40.6,0.6
30095,Montana,58259.0,3134.0,46.7,0.5
30097,Montana,50588.0,7042.0,46.1,3.6
30099,Montana,46360.0,2998.0,44.8,0.4
30101,Montana,44804.0,6604.0,41.7,1.9
30103,Montana,41103.0,4053.0,49.0,3.3
30105,Montana,49141.0,4212.0,45.5,1.0
30107,Montana,32723.0,5940.0,46.5,6.0
30109,Montana,38553.0,10791.0,51.2,4.3
30111,Montana,52802.0,1409.0,38.0,0.3
31001,Nebraska,50635.0,3236.0,37.8,0.7
31003,Nebraska,45609.0,2939.0,46.5,0.4
31005,Nebraska,39375.0,5889.0,39.9,6.1
31007,Nebraska,48897.0,4107.0,50.4,2.3
31009,Nebraska,48875.0,4903.0,40.4,4.0
31011,Nebraska,50306.0,3055.0,45.6,0.4
31013,Nebraska,51691.0,3904.0,40.8,1.3
31015,Nebraska,40224.0,2377.0,50.8,2.2
31017,Nebraska,36078.0,8503.0,47.6,1.6
31019,Nebraska,53624.0,2454.0,32.5,0.3
31021,Nebraska,47429.0,3014.0,47.4,0.4
31023,Nebraska,51027.0,3108.0,44.7,0.4
31025,Nebraska,65619.0,2581.0,41.5,0.6
31027,Nebraska,52250.0,2717.0,44.8,0.2
31029,Nebraska,52422.0,5371.0,44.9,3.1
31031,Nebraska,48750.0,3463.0,43.9,0.3
31033,Nebraska,53814.0,3595.0,39.9,0.9
31035,Nebraska,51470.0,2745.0,43.2,0.8
31037,Nebraska,51367.0,2804.0,34.2,0.4
31039,Nebraska,50013.0,4051.0,43.6,0.6
31041,Nebraska,46468.0,3066.0,43.8,0.5
31043,Nebraska,49786.0,3641.0,33.7,0.9
31045,Nebraska,41038.0,5281.0,33.7,1.4
31047,Nebraska,48329.0,2089.0,36.2,0.6
31049,Nebraska,50962.0,5274.0,47.1,2.6
31051,Nebraska,51223.0,2682.0,41.9,0.8
31053,Nebraska,49068.0,1726.0,39.4,0.9
31055,Nebraska,54659.0,661.0,34.0,0.1
31057,Nebraska,42500.0,7445.0,46.2,5.8
31059,Nebraska,52316.0,2682.0,47.5,0.3
31061,Nebraska,45905.0,3409.0,49.9,0.5
31063,Nebraska,49634.0,2380.0,44.4,2.5
31065,Nebraska,39934.0,2282.0,46.8,1.0
31067,Nebraska,50010.0,2526.0,44.6,0.3
31069,Nebraska,45845.0,4770.0,52.3,2.1
31071,Nebraska,43179.0,4020.0,51.4,2.8
31073,Nebraska,54375.0,5435.0,46.7,2.2
31075,Nebraska,44750.0,6041.0,48.5,4.5
31077,Nebraska,42904.0,3035.0,46.0,0.5
31079,Nebraska,49252.0,1619.0,35.8,0.2
31081,Nebraska,59311.0,3480.0,42.9,0.7
31083,Nebraska,46766.0,3637.0,49.5,2.9
31085,Nebraska,44500.0,7603.0,48.0,4.8
31087,Nebraska,39231.0,5087.0,48.2,0.3
31089,Nebraska,46728.0,2834.0,45.5,0.4
31091,Nebraska,37317.0,2402.0,57.9,3.5
31093,Nebraska,50030.0,3915.0,43.3,0.6
31095,Nebraska,43008.0,2981.0,45.5,0.3
31097,Nebraska,45429.0,4265.0,42.3,1.0
31099,Nebraska,51934.0,5599.0,40.8,1.4
31101,Nebraska,41781.0,3335.0,49.1,0.5
31103,Nebraska,38625.0,7440.0,52.8,4.4
31105,Nebraska,40242.0,3558.0,45.7,2.1
31107,Nebraska,45411.0,2953.0,47.6,0.4
31109,Nebraska,51830.0,660.0,32.9,0.2
31111,Nebraska,50194.0,2370.0,40.1,0.6
31113,Nebraska,48281.0,6942.0,44.8,4.4
31115,Nebraska,55417.0,5537.0,51.8,3.8
31117,Nebraska,54306.0,13218.0,46.9,5.4
31119,Nebraska,50218.0,2798.0,37.5,0.8
31121,Nebraska,51012.0,1769.0,43.8,1.0
31123,Nebraska,45910.0,2585.0,41.3,1.4
31125,Nebraska,42500.0,7061.0,45.9,1.0
31127,Nebraska,49656.0,6677.0,39.1,1.6
31129,Nebraska,40488.0,5223.0,49.2,0.6
31131,Nebraska,50275.0,2360.0,41.8,0.4
31133,Nebraska,41161.0,3629.0,49.1,2.0
31135,Nebraska,55893.0,4642.0,44.1,1.1
31137,Nebraska,50404.0,3108.0,42.0,0.9
31139,Nebraska,54482.0,2593.0,41.3,1.2
31141,Nebraska,56318.0,2310.0,38.0,0.8
31143,Nebraska,57312.0,2198.0,45.4,0.4
31145,Nebraska,42931.0,4618.0,41.8,1.3
31147,Nebraska,42750.0,6759.0,47.0,0.7
31149,Nebraska,48456.0,5657.0,52.0,2.4
31151,Nebraska,51738.0,4785.0,36.6,1.1
31153,Nebraska,70543.0,1185.0,33.7,0.1
31155,Nebraska,60854.0,2097.0,41.4,0.5
31157,Nebraska,45992.0,1340.0,38.8,0.7
31159,Nebraska,59662.0,1816.0,38.2,0.7
31161,Nebraska,41985.0,2132.0,46.1,0.9
31163,Nebraska,46366.0,4242.0,49.5,0.6
31165,Nebraska,41215.0,2822.0,48.1,4.5
31167,Nebraska,53416.0,3067.0,38.8,1.0
31169,Nebraska,45741.0,1512.0,48.9,0.8
31171,Nebraska,51000.0,2392.0,44.0,5.2
31173,Nebraska,41266.0,1617.0,28.6,0.4
31175,Nebraska,44612.0,5190.0,46.0,0.9
31177,Nebraska,65370.0,2817.0,41.2,0.6
31179,Nebraska,54159.0,6505.0,30.1,0.6
31181,Nebraska,40256.0,3795.0,47.5,0.6
31183,Nebraska,46394.0,4003.0,47.8,4.5
31185,Nebraska,51802.0,2619.0,41.3,1.3
32001,Nevada,47415.0,2549.0,38.9,0.7
32003,Nevada,51575.0,401.0,36.4,0.1
32005,Nevada,58535.0,2413.0,49.4,0.3
32007,Nevada,71799.0,3135.0,33.5,0.4
32009,Nevada,39271.0,9040.0,46.5,9.9
32011,Nevada,60250.0,16889.0,43.9,7.4
32013,Nevada,65212.0,5239.0,35.3,0.4
32015,Nevada,78190.0,9799.0,37.2,3.2
32017,Nevada,44866.0,7245.0,37.4,3.5
32019,Nevada,47255.0,1924.0,43.2,0.3
32021,Nevada,38923.0,10131.0,48.7,3.8
32023,Nevada,41712.0,1666.0,50.8,0.4
32027,Nevada,45230.0,4919.0,41.3,1.7
32029,Nevada,64832.0,9604.0,54.7,1.5
32031,Nevada,52870.0,1077.0,37.6,0.1
32033,Nevada,57122.0,7119.0,39.4,0.8
32510,Nevada,47668.0,2495.0,42.6,0.4
33001,New Hampshire,62159.0,2383.0,46.1,0.3
33003,New Hampshire,53306.0,2643.0,50.3,0.2
33005,New Hampshire,57782.0,1690.0,42.0,0.3
33007,New Hampshire,42312.0,1911.0,48.1,0.3
33009,New Hampshire,55762.0,2055.0,41.9,0.3
33011,New Hampshire,71244.0,998.0,40.1,0.2
33013,New Hampshire,65983.0,1833.0,42.6,0.2
33015,New Hampshire,81198.0,1225.0,43.5,0.1
33017,New Hampshire,60711.0,1311.0,37.2,0.3
33019,New Hampshire,56032.0,3190.0,45.1,0.3
34001,New Jersey,54461.0,1324.0,40.6,0.2
34003,New Jersey,85806.0,994.0,41.5,0.2
34005,New Jersey,78621.0,1237.0,41.0,0.2
34007,New Jersey,62185.0,1097.0,38.3,0.2
34009,New Jersey,57637.0,1972.0,48.3,0.3
34011,New Jersey,49984.0,1313.0,36.9,0.2
34013,New Jersey,53976.0,899.0,36.9,0.1
34015,New Jersey,76727.0,1478.0,39.6,0.2
34017,New Jersey,59741.0,1178.0,34.7,0.2
34019,New Jersey,105444.0,2651.0,45.0,0.1
34021,New Jersey,72804.0,1555.0,38.4,0.2
34023,New Jersey,79593.0,1012.0,37.7,0.2
34025,New Jersey,85242.0,1177.0,42.3,0.1
34027,New Jersey,100214.0,1277.0,42.0,0.2
34029,New Jersey,61994.0,705.0,42.8,0.2
34031,New Jersey,59739.0,1370.0,36.5,0.2
34033,New Jersey,61831.0,2884.0,41.8,0.4
34035,New Jersey,100667.0,1308.0,40.8,0.2
34037,New Jersey,86565.0,2401.0,43.4,0.2
34039,New Jersey,69594.0,1178.0,38.1,0.2
34041,New Jersey,70471.0,2038.0,42.6,0.2
35001,New Mexico,47725.0,789.0,36.5,0.1
35003,New Mexico,42973.0,5065.0,57.1,3.4
35005,New Mexico,40630.0,2301.0,34.8,0.2
35006,New Mexico,34565.0,2832.0,36.2,0.6
35007,New Mexico,32380.0,3520.0,47.6,0.4
35009,New Mexico,41084.0,2099.0,30.7,0.2
35011,New Mexico,32500.0,7616.0,47.3,7.7
35013,New Mexico,38853.0,1605.0,32.4,0.2
35015,New Mexico,56618.0,3151.0,36.5,0.4
35017,New Mexico,38311.0,2093.0,46.5,0.5
35019,New Mexico,30772.0,3449.0,41.6,3.2
35021,New Mexico,33393.0,5087.0,56.9,1.4
35023,New Mexico,34444.0,4574.0,41.8,1.7
35025,New Mexico,57533.0,3185.0,31.8,0.3
35027,New Mexico,40708.0,2502.0,50.4,0.3
35028,New Mexico,101934.0,5499.0,43.5,1.3
35029,New Mexico,27476.0,1672.0,39.0,0.9
35031,New Mexico,28772.0,1243.0,30.8,0.3
35033,New Mexico,23822.0,4140.0,42.6,11.4
35035,New Mexico,39775.0,1700.0,35.6,0.3
35037,New Mexico,29113.0,2095.0,45.7,0.8
35039,New Mexico,36098.0,3101.0,40.1,0.7
35041,New Mexico,35546.0,2764.0,29.4,0.5
35043,New Mexico,58982.0,1834.0,39.1,0.2
35045,New Mexico,48671.0,1608.0,34.2,0.2
35047,New Mexico,29237.0,2717.0,42.5,0.6
35049,New Mexico,54315.0,1546.0,44.4,0.2
35051,New Mexico,29356.0,2872.0,55.6,0.6
35053,New Mexico,34037.0,2408.0,36.8,0.7
35055,New Mexico,36582.0,4167.0,46.8,0.4
35057,New Mexico,32083.0,3004.0,43.3,0.8
35059,New Mexico,36070.0,2676.0,40.3,1.4
35061,New Mexico,41703.0,1617.0,38.5,0.4
36001,New York,59887.0,1280.0,37.9,0.2
36003,New York,42776.0,1315.0,38.3,0.3
36005,New York,34299.0,495.0,33.2,0.1
36007,New York,46261.0,1079.0,39.9,0.3
36009,New York,42601.0,1264.0,41.4,0.3
36011,New York,52082.0,1304.0,42.5,0.3
36013,New York,42993.0,986.0,41.7,0.3
36015,New York,50320.0,1785.0,40.9,0.4
36017,New York,45668.0,1824.0,43.8,0.4
36019,New York,49930.0,1894.0,39.4,0.3
36021,New York,59105.0,2511.0,46.6,0.2
36023,New York,49514.0,1892.0,36.1,0.4
36025,New York,43720.0,2374.0,46.4,0.3
36027,New York,71904.0,1193.0,41.2,0.3
36029,New York,51247.0,514.0,40.4,0.2
36031,New York,52758.0,2159.0,45.9,0.3
36033,New York,47923.0,1935.0,39.8,0.5
36035,New York,46969.0,2248.0,42.8,0.4
36037,New York,50880.0,1652.0,42.7,0.3
36039,New York,50278.0,2034.0,45.2,0.2
36041,New York,48243.0,3403.0,51.9,0.8
36043,New York,46229.0,1711.0,42.9,0.3
36045,New York,49505.0,1562.0,31.8,0.2
36047,New York,48201.0,419.0,34.4,0.1
36049,New York,49819.0,2167.0,41.4,0.5
36051,New York,51734.0,1412.0,40.1,0.4
36053,New York,54145.0,1926.0,40.8,0.5
36055,New York,52553.0,737.0,38.5,0.2
36057,New York,43764.0,1943.0,41.0,0.4
36059,New York,99465.0,1000.0,41.3,0.2
36061,New York,72871.0,1113.0,36.6,0.2
36063,New York,49449.0,1255.0,42.6,0.2
36065,New York,48246.0,1180.0,41.2,0.2
36067,New York,55092.0,657.0,38.8,0.2
36069,New York,57416.0,1353.0,43.1,0.2
36071,New York,70848.0,1355.0,36.8,0.2
36073,New York,46359.0,1765.0,42.2,0.4
36075,New York,47860.0,1299.0,39.2,0.3
36077,New York,48588.0,2049.0,41.6,0.3
36079,New York,96148.0,2627.0,42.8,0.3
36081,New York,57720.0,552.0,37.7,0.1
36083,New York,60709.0,1505.0,39.8,0.4
36085,New York,73197.0,1178.0,39.3,0.2
36087,New York,84855.0,1667.0,36.3,0.2
36089,New York,44705.0,1540.0,37.8,0.3
36091,New York,71496.0,1058.0,41.8,0.2
36093,New York,58114.0,1661.0,39.9,0.3
36095,New York,51195.0,2516.0,43.3,0.3
36097,New York,47680.0,3189.0,45.5,0.4
36099,New York,49292.0,1571.0,42.3,0.5
36101,New York,47280.0,1199.0,42.0,0.3
36103,New York,88663.0,826.0,40.6,0.1
36105,New York,50710.0,1669.0,42.2,0.3
36107,New York,57514.0,2680.0,43.6,0.4
36109,New York,52624.0,2016.0,30.2,0.1
36111,New York,58918.0,1428.0,43.1,0.2
36113,New York,56798.0,2402.0,45.2,0.2
36115,New York,51143.0,1842.0,42.9,0.3
36117,New York,50798.0,1284.0,43.1,0.3
36119,New York,83958.0,1045.0,40.3,0.2
36121,New York,52564.0,2082.0,41.1,0.3
36123,New York,49510.0,2414.0,41.5,0.7
37001,North Carolina,41814.0,1165.0,39.2,0.3
37003,North Carolina,39365.0,2873.0,42.1,0.5
37005,North Carolina,36968.0,3199.0,47.2,1.8
37007,North Carolina,33228.0,2590.0,39.7,0.5
37009,North Carolina,36267.0,1102.0,46.6,0.4
37011,North Carolina,37777.0,2921.0,43.7,0.5
37013,North Carolina,40391.0,1538.0,44.9,0.4
37015,North Carolina,30027.0,1903.0,44.8,0.6
37017,North Carolina,30096.0,2158.0,42.6,0.4
37019,North Carolina,46859.0,1715.0,50.0,0.1
37021,North Carolina,45167.0,1056.0,41.1,0.3
37023,North Carolina,39360.0,1483.0,42.9,0.3
37025,North Carolina,54720.0,1592.0,37.4,0.3
37027,North Carolina,35763.0,1123.0,42.8,0.4
37029,North Carolina,58780.0,6671.0,41.1,1.1
37031,North Carolina,48457.0,1644.0,46.4,0.2
37033,North Carolina,37869.0,2560.0,44.9,0.3
37035,North Carolina,44376.0,1522.0,40.8,0.3
37037,North Carolina,56642.0,1979.0,46.3,0.3
37039,North Carolina,34662.0,2096.0,50.0,0.3
37041,North Carolina,38759.0,5518.0,44.5,1.9
37043,North Carolina,37076.0,7525.0,50.5,0.5
37045,North Carolina,39453.0,1628.0,41.4,0.4
37047,North Carolina,34949.0,1720.0,41.5,0.4
37049,North Carolina,47985.0,1451.0,35.9,0.3
37051,North Carolina,44171.0,855.0,31.1,0.2
37053,North Carolina,60600.0,4375.0,42.6,0.7
37055,North Carolina,54496.0,2385.0,45.0,0.4
37057,North Carolina,43363.0,1435.0,41.5,0.3
37059,North Carolina,51527.0,3109.0,43.8,0.5
37061,North Carolina,35035.0,1752.0,38.8,0.5
37063,North Carolina,52503.0,1146.0,34.4,0.2
37065,North Carolina,32659.0,1473.0,39.9,0.5
37067,North Carolina,45471.0,1126.0,37.7,0.2
37069,North Carolina,42685.0,2699.0,40.2,0.6
37071,North Carolina,42429.0,835.0,39.8,0.3
37073,North Carolina,49258.0,3566.0,43.2,1.2
37075,North Carolina,34805.0,4046.0,44.6,0.6
37077,North Carolina,50225.0,1785.0,41.4,0.4
37079,North Carolina,35777.0,2404.0,39.0,0.8
37081,North Carolina,45651.0,746.0,36.9,0.2
37083,North Carolina,32245.0,1409.0,42.1,0.4
37085,North Carolina,46353.0,1858.0,33.6,0.2
37087,North Carolina,42257.0,2471.0,46.8,0.3
37089,North Carolina,46448.0,1969.0,46.3,0.4
37091,North Carolina,33008.0,2616.0,41.7,1.0
37093,North Carolina,41542.0,2174.0,31.4,0.2
37095,North Carolina,42897.0,6334.0,43.0,3.8
37097,North Carolina,52306.0,1352.0,39.9,0.3
37099,North Carolina,38015.0,2394.0,36.8,0.6
37101,North Carolina,50512.0,1625.0,37.4,0.2
37103,North Carolina,34005.0,4347.0,45.2,0.3
37105,North Carolina,45608.0,2018.0,37.5,0.4
37107,North Carolina,34717.0,1371.0,42.1,0.5
37109,North Carolina,49215.0,2020.0,42.0,0.4
37111,North Carolina,35965.0,2343.0,43.1,0.5
37113,North Carolina,39133.0,1826.0,49.0,0.5
37115,North Carolina,37904.0,3017.0,44.0,0.4
37117,North Carolina,35080.0,2329.0,46.0,0.5
37119,North Carolina,56854.0,639.0,34.5,0.1
37121,North Carolina,37391.0,3392.0,46.7,0.6
37123,North Carolina,32500.0,2020.0,41.1,0.8
37125,North Carolina,50998.0,1230.0,45.1,0.2
37127,North Carolina,42713.0,1878.0,41.0,0.4
37129,North Carolina,50088.0,1305.0,37.8,0.3
37131,North Carolina,30429.0,1834.0,47.1,0.5
37133,North Carolina,46335.0,1705.0,26.1,0.2
37135,North Carolina,59290.0,2621.0,33.3,0.2
37137,North Carolina,43444.0,2113.0,49.8,0.4
37139,North Carolina,45378.0,2311.0,37.4,0.7
37141,North Carolina,44828.0,3773.0,42.1,0.4
37143,North Carolina,44329.0,5605.0,47.8,0.9
37145,North Carolina,42105.0,1790.0,42.4,0.4
37147,North Carolina,41119.0,1089.0,31.5,0.2
37149,North Carolina,46528.0,2697.0,50.9,0.5
37151,North Carolina,41947.0,1067.0,40.5,0.3
37153,North Carolina,32687.0,1591.0,39.9,0.7
37155,North Carolina,30608.0,913.0,35.2,0.1
37157,North Carolina,38126.0,1466.0,43.6,0.3
37159,North Carolina,43069.0,1264.0,40.3,0.3
37161,North Carolina,35630.0,1634.0,43.3,0.3
37163,North Carolina,35490.0,2096.0,39.2,0.5
37165,North Carolina,30958.0,1678.0,39.1,0.5
37167,North Carolina,40910.0,1655.0,41.8,0.4
37169,North Carolina,40696.0,1879.0,44.7,0.3
37171,North Carolina,36164.0,1126.0,42.7,0.3
37173,North Carolina,33931.0,3847.0,40.7,0.6
37175,North Carolina,45114.0,3814.0,50.1,0.3
37177,North Carolina,32361.0,3395.0,44.4,3.6
37179,North Carolina,65903.0,1399.0,37.2,0.2
37181,North Carolina,33316.0,1974.0,40.0,0.7
37183,North Carolina,67309.0,866.0,35.3,0.1
37185,North Carolina,34254.0,2642.0,46.1,0.4
37187,North Carolina,34538.0,3933.0,45.1,0.4
37189,North Carolina,37656.0,1864.0,29.5,0.3
37191,North Carolina,40390.0,1311.0,36.7,0.3
37193,North Carolina,33232.0,1812.0,43.7,0.3
37195,North Carolina,39847.0,1255.0,39.9,0.5
37197,North Carolina,37796.0,2335.0,42.9,0.4
37199,North Carolina,37484.0,3283.0,46.2,0.5
38001,North Dakota,52118.0,6779.0,47.6,3.9
38003,North Dakota,53141.0,3395.0,42.8,0.9
38005,North Dakota,41296.0,1869.0,31.0,0.3
38007,North Dakota,70469.0,18110.0,45.0,6.8
38009,North Dakota,56349.0,3615.0,46.0,0.5
38011,North Dakota,66845.0,7320.0,43.6,0.7
38013,North Dakota,60096.0,12783.0,36.5,4.5
38015,North Dakota,65254.0,1780.0,36.8,0.4
38017,North Dakota,53289.0,1923.0,31.9,0.2
38019,North Dakota,66806.0,7449.0,50.8,0.7
38021,North Dakota,53750.0,3496.0,43.2,0.9
38023,North Dakota,56042.0,7926.0,51.7,1.5
38025,North Dakota,69732.0,9653.0,41.7,2.8
38027,North Dakota,48583.0,4066.0,48.3,2.5
38029,North Dakota,44051.0,1892.0,51.2,1.6
38031,North Dakota,55769.0,6819.0,46.9,0.8
38033,North Dakota,40179.0,18784.0,41.0,2.9
38035,North Dakota,48676.0,2188.0,29.4,0.2
38037,North Dakota,44559.0,5082.0,53.6,1.5
38039,North Dakota,48355.0,7311.0,51.8,3.0
38041,North Dakota,52169.0,3233.0,48.4,2.3
38043,North Dakota,54559.0,4474.0,47.0,2.1
38045,North Dakota,54821.0,3174.0,48.5,1.1
38047,North Dakota,51458.0,5161.0,51.8,1.4
38049,North Dakota,57386.0,5570.0,43.3,0.7
38051,North Dakota,42277.0,6730.0,53.4,1.0
38053,North Dakota,72794.0,10937.0,32.2,0.4
38055,North Dakota,55686.0,1590.0,47.1,0.4
38057,North Dakota,72704.0,4258.0,45.6,1.0
38059,North Dakota,62418.0,3157.0,38.9,1.1
38061,North Dakota,68188.0,5505.0,34.8,0.3
38063,North Dakota,51085.0,2760.0,52.8,0.7
38065,North Dakota,60278.0,11592.0,48.5,2.6
38067,North Dakota,53504.0,4371.0,47.2,0.6
38069,North Dakota,42563.0,5653.0,46.9,1.7
38071,North Dakota,50841.0,4948.0,42.5,0.9
38073,North Dakota,56500.0,3836.0,44.5,0.9
38075,North Dakota,65125.0,7153.0,39.9,2.2
38077,North Dakota,55390.0,3981.0,38.9,0.9
38079,North Dakota,33277.0,3563.0,30.3,0.2
38081,North Dakota,57125.0,2479.0,45.3,0.4
38083,North Dakota,48102.0,3348.0,52.0,1.9
38085,North Dakota,38068.0,4250.0,27.0,0.6
38087,North Dakota,55000.0,9245.0,50.4,4.0
38089,North Dakota,72099.0,2915.0,35.0,0.3
38091,North Dakota,55833.0,5179.0,50.2,2.9
38093,North Dakota,52359.0,2422.0,40.6,0.6
38095,North Dakota,56625.0,8213.0,48.5,3.5
38097,North Dakota,54960.0,3096.0,41.4,0.5
38099,North Dakota,49411.0,2226.0,45.4,0.3
38101,North Dakota,61393.0,1688.0,31.1,0.3
38103,North Dakota,48098.0,4988.0,51.0,0.8
38105,North Dakota,88013.0,5058.0,32.6,0.5
39001,Ohio,35560.0,2552.0,41.0,0.6
39003,Ohio,44103.0,1461.0,38.1,0.4
39005,Ohio,48003.0,1682.0,39.9,0.5
39007,Ohio,40544.0,1438.0,41.8,0.3
39009,Ohio,33872.0,1277.0,28.0,0.3
39011,Ohio,54274.0,2595.0,41.0,0.4
39013,Ohio,43833.0,1491.0,43.9,0.3
39015,Ohio,45568.0,2573.0,40.8,0.4
39017,Ohio,57540.0,1221.0,36.4,0.2
39019,Ohio,47075.0,2436.0,44.5,0.4
39021,Ohio,50974.0,2386.0,41.2,0.5
39023,Ohio,43625.0,1128.0,41.0,0.3
39025,Ohio,60805.0,1180.0,39.5,0.3
39027,Ohio,46787.0,1741.0,39.3,0.6
39029,Ohio,44497.0,1487.0,43.2,0.2
39031,Ohio,41701.0,1707.0,41.5,0.5
39033,Ohio,40795.0,1178.0,42.6,0.3
39035,Ohio,44190.0,438.0,40.4,0.1
39037,Ohio,44632.0,1992.0,41.8,0.4
39039,Ohio,50663.0,1705.0,39.7,0.5
39041,Ohio,91955.0,1912.0,37.8,0.2
39043,Ohio,48011.0,1442.0,44.0,0.3
39045,Ohio,60567.0,1568.0,39.0,0.3
39047,Ohio,40503.0,2039.0,41.1,0.4
39049,Ohio,52341.0,432.0,33.8,0.2
39051,Ohio,55120.0,1999.0,39.8,0.4
39053,Ohio,37319.0,2432.0,41.0,0.8
39055,Ohio,72430.0,1872.0,44.2,0.2
39057,Ohio,60113.0,1836.0,37.7,0.3
39059,Ohio,40930.0,1885.0,42.2,0.4
39061,Ohio,49013.0,655.0,37.0,0.2
39063,Ohio,50895.0,1503.0,39.2,0.4
39065,Ohio,42703.0,2098.0,35.4,0.3
39067,Ohio,43173.0,1874.0,45.9,0.5
39069,Ohio,53835.0,1614.0,41.2,0.4
39071,Ohio,39858.0,2007.0,40.1,0.4
39073,Ohio,42170.0,2367.0,42.6,0.4
39075,Ohio,51996.0,2657.0,30.4,0.3
39077,Ohio,48745.0,1624.0,38.8,0.4
39079,Ohio,39460.0,2782.0,39.5,0.7
39081,Ohio,41942.0,1105.0,44.3,0.3
39083,Ohio,48533.0,2141.0,38.7,0.5
39085,Ohio,58029.0,1380.0,43.2,0.2
39087,Ohio,42874.0,2372.0,41.2,0.4
39089,Ohio,56549.0,1414.0,39.7,0.4
39091,Ohio,49783.0,1579.0,40.7,0.6
39093,Ohio,52457.0,1003.0,41.0,0.2
39095,Ohio,41777.0,636.0,37.7,0.2
39097,Ohio,57406.0,2610.0,40.2,0.5
39099,Ohio,41375.0,729.0,43.3,0.1
39101,Ohio,42966.0,2226.0,40.4,0.4
39103,Ohio,66952.0,1345.0,41.4,0.3
39105,Ohio,37813.0,2108.0,42.3,0.5
39107,Ohio,53099.0,2186.0,40.1,0.5
39109,Ohio,51569.0,1257.0,41.4,0.3
39111,Ohio,41528.0,1559.0,45.6,0.3
39113,Ohio,43829.0,680.0,39.4,0.2
39115,Ohio,37067.0,2701.0,43.9,0.6
39117,Ohio,51993.0,3131.0,41.2,0.4
39119,Ohio,41130.0,1241.0,40.3,0.4
39121,Ohio,41708.0,3544.0,50.2,0.1
39123,Ohio,53914.0,2059.0,47.3,0.4
39125,Ohio,45550.0,2002.0,41.0,0.5
39127,Ohio,42017.0,1589.0,40.0,0.7
39129,Ohio,57439.0,3004.0,39.1,0.4
39131,Ohio,40283.0,3651.0,40.8,0.7
39133,Ohio,52552.0,1217.0,37.6,0.3
39135,Ohio,47818.0,1934.0,41.9,0.4
39137,Ohio,60524.0,1616.0,39.7,0.7
39139,Ohio,41877.0,854.0,41.3,0.3
39141,Ohio,43345.0,2054.0,40.6,0.4
39143,Ohio,47209.0,1240.0,41.3,0.4
39145,Ohio,35903.0,1592.0,39.5,0.3
39147,Ohio,45444.0,1614.0,39.0,0.4
39149,Ohio,54550.0,3033.0,38.9,0.5
39151,Ohio,47137.0,723.0,41.8,0.2
39153,Ohio,50765.0,662.0,40.7,0.1
39155,Ohio,43073.0,791.0,43.6,0.2
39157,Ohio,45310.0,1405.0,41.0,0.4
39159,Ohio,67382.0,3736.0,38.1,0.4
39161,Ohio,48060.0,2909.0,41.5,0.4
39163,Ohio,40680.0,2349.0,41.0,0.8
39165,Ohio,74379.0,1721.0,38.7,0.3
39167,Ohio,43509.0,2272.0,43.6,0.3
39169,Ohio,50383.0,1075.0,38.8,0.3
39171,Ohio,42492.0,1988.0,41.6,0.4
39173,Ohio,53577.0,1562.0,34.8,0.2
39175,Ohio,47555.0,2512.0,42.0,0.7
40001,Oklahoma,33404.0,1912.0,37.0,0.5
40003,Oklahoma,50156.0,2864.0,44.7,0.6
40005,Oklahoma,36661.0,2617.0,40.7,0.5
40007,Oklahoma,52090.0,3703.0,41.5,0.9
